id,idLabel,genreLabel,publisherLabel,esrbLabel,idAltLabel,name
http://www.wikidata.org/entity/Q2629197,Ace Combat Zero: The Belkan War,combat flight simulator,Bandai Namco Entertainment,,,Ace Combat Zero: The Belkan War
http://www.wikidata.org/entity/Q2629434,Tiny Toon Adventures,platform game,Konami,,,Tiny Toon Adventures (video game)
http://www.wikidata.org/entity/Q677351,Assassin's Creed: Brotherhood,action-adventure game,Ubisoft,Mature 17+,,Assassin's Creed: Brotherhood
http://www.wikidata.org/entity/Q677351,Assassin's Creed: Brotherhood,stealth game,Ubisoft,Mature 17+,,Assassin's Creed: Brotherhood
http://www.wikidata.org/entity/Q677351,Assassin's Creed: Brotherhood,open world,Ubisoft,Mature 17+,,Assassin's Creed: Brotherhood
http://www.wikidata.org/entity/Q677351,Assassin's Creed: Brotherhood,video game with LGBT character,Ubisoft,Mature 17+,,Assassin's Creed: Brotherhood
http://www.wikidata.org/entity/Q677353,Stinger,shoot 'em up,Konami,,,Stinger (1986 video game)
http://www.wikidata.org/entity/Q677764,Klax,puzzle video game,Atari Games,,,Klax (video game)
http://www.wikidata.org/entity/Q677869,Crusader Kings II,real-time strategy,Paradox Interactive,Teen,crusader kings 2,Crusader Kings II
http://www.wikidata.org/entity/Q677869,Crusader Kings II,wargame,Paradox Interactive,Teen,crusader kings 2,Crusader Kings II
http://www.wikidata.org/entity/Q677869,Crusader Kings II,grand strategy wargame,Paradox Interactive,Teen,crusader kings 2,Crusader Kings II
http://www.wikidata.org/entity/Q677869,Crusader Kings II,historic game,Paradox Interactive,Teen,crusader kings 2,Crusader Kings II
http://www.wikidata.org/entity/Q678394,Final Fantasy XI,massively multiplayer online role-playing game,Sony Interactive Entertainment,Teen,Final Fantasy XI Online,Final Fantasy XI
http://www.wikidata.org/entity/Q678394,Final Fantasy XI,role-playing video game,Sony Interactive Entertainment,Teen,Final Fantasy XI Online,Final Fantasy XI
http://www.wikidata.org/entity/Q678656,Star Trek: Armada II,real-time strategy,"Activision Publishing, Inc.",,,Star Trek: Armada II
http://www.wikidata.org/entity/Q2142212,SimCopter,flight simulator,Electronic Arts,,,SimCopter
http://www.wikidata.org/entity/Q2142529,Blast Chamber,puzzle video game,"Activision Publishing, Inc.",,,Blast Chamber
http://www.wikidata.org/entity/Q2142570,Family Feud,puzzle video game,,,,Family Feud (video game series)
http://www.wikidata.org/entity/Q2143206,The Patrician,business simulation game,,,,The Patrician (video game)
http://www.wikidata.org/entity/Q2145385,Death Bringer,role-playing video game,Cinemaware,,Galdregon's Domain,Death Bringer
http://www.wikidata.org/entity/Q2145385,Death Bringer,role-playing video game,Players Software,,Galdregon's Domain,Death Bringer
http://www.wikidata.org/entity/Q2145385,Death Bringer,role-playing video game,Spotlight Software,,Galdregon's Domain,Death Bringer
http://www.wikidata.org/entity/Q2145385,Death Bringer,role-playing video game,Pandora,,Galdregon's Domain,Death Bringer
http://www.wikidata.org/entity/Q2146521,PHM Pegasus,ship simulator,Electronic Arts,,,PHM Pegasus
http://www.wikidata.org/entity/Q2147673,Hades Nebula,shoot 'em up,,,,Hades Nebula
http://www.wikidata.org/entity/Q2147678,Unlimited Saga,role-playing video game,Square,Teen,unlimited:SaGa,Unlimited Saga
http://www.wikidata.org/entity/Q2150454,Mario Tennis: Power Tour,tennis video game,Nintendo,Everyone,"Mario Power Tennis, Mario Tennis Advance",Mario Tennis: Power Tour
http://www.wikidata.org/entity/Q2151598,Pit-Fighter,fighting game,Atari Games,,,Pit-Fighter
http://www.wikidata.org/entity/Q2151812,Riddim Ribbon,music video game,,,,Riddim Ribbon
http://www.wikidata.org/entity/Q2153992,Rings of Medusa,strategy video game,,,,Rings of Medusa
http://www.wikidata.org/entity/Q2153992,Rings of Medusa,role-playing video game,,,,Rings of Medusa
http://www.wikidata.org/entity/Q2154050,TV Sports: Football,sports video game,,,,TV Sports: Football
http://www.wikidata.org/entity/Q2154178,Transport Giant,simulation video game,JoWooD Entertainment,,,Transport Giant
http://www.wikidata.org/entity/Q2411999,Checkered Flag,racing video game,Atari Corporation,Kids to Adults,,Checkered Flag (1991 video game)
http://www.wikidata.org/entity/Q2412058,NBA 2K10,sports video game,2K Sports,Everyone,,NBA 2K10
http://www.wikidata.org/entity/Q2412118,Apprentice,adventure game,,,,Apprentice (video game)
http://www.wikidata.org/entity/Q2412291,NBA 2K12,sports video game,2K Sports,Everyone,,NBA 2K12
http://www.wikidata.org/entity/Q2412395,The Last Eichhof,shoot 'em up,,,,The Last Eichhof
http://www.wikidata.org/entity/Q2412633,The Lurking Horror,interactive fiction,Infocom,,,The Lurking Horror
http://www.wikidata.org/entity/Q2412749,The Mask of the Sun,adventure game,Brøderbund,,,The Mask of the Sun
http://www.wikidata.org/entity/Q2412998,Everybody's Golf 5,sports video game,Sony Interactive Entertainment,Everyone,,Everybody's Golf 5
http://www.wikidata.org/entity/Q2412999,Transformers: War for Cybertron,third-person shooter,"Activision Publishing, Inc.",Teen,Transformers：War of Cybertron,Transformers: War for Cybertron
http://www.wikidata.org/entity/Q2413273,4D Sports Boxing,sports video game,Electronic Arts,,,4D Sports Boxing
http://www.wikidata.org/entity/Q2413273,4D Sports Boxing,boxing video game,Electronic Arts,,,4D Sports Boxing
http://www.wikidata.org/entity/Q2413273,4D Sports Boxing,sports video game,Mindscape,,,4D Sports Boxing
http://www.wikidata.org/entity/Q2413273,4D Sports Boxing,boxing video game,Mindscape,,,4D Sports Boxing
http://www.wikidata.org/entity/Q2413620,Madden Football 64,sport,EA Sports,,,Madden Football 64
http://www.wikidata.org/entity/Q2413642,Party Quiz Mega Q,,,,,Party Quiz Mega Q
http://www.wikidata.org/entity/Q2413658,P.T.O.,turn-based strategy video game,,,,P.T.O.
http://www.wikidata.org/entity/Q2413658,P.T.O.,tactical wargame,,,,P.T.O.
http://www.wikidata.org/entity/Q2414174,The Serpent's Star,adventure game,Brøderbund,,,The Serpent's Star
http://www.wikidata.org/entity/Q2414187,The Shadow of Yserbius,role-playing video game,Sierra Entertainment,,,The Shadow of Yserbius
http://www.wikidata.org/entity/Q2414187,The Shadow of Yserbius,MUD,Sierra Entertainment,,,The Shadow of Yserbius
http://www.wikidata.org/entity/Q2414280,Fighter Maker,fighting game,Enterbrain,,,Fighter Maker
http://www.wikidata.org/entity/Q2414296,Axelay,action game,Konami,Everyone,,Axelay
http://www.wikidata.org/entity/Q2414743,Breath of Fire II,role-playing video game,Japan,Everyone,,Breath of Fire II
http://www.wikidata.org/entity/Q2414752,Toy Story,platform game,Disney Interactive Studios,,,Toy Story (video game)
http://www.wikidata.org/entity/Q2415289,The Witness,interactive fiction,Infocom,,,The Witness (1983 video game)
http://www.wikidata.org/entity/Q2415405,Wing Island,flight simulator,Japan,,,Wing Island
http://www.wikidata.org/entity/Q2415522,MDK2,third-person shooter,Interplay Entertainment,,,MDK2
http://www.wikidata.org/entity/Q2415700,Marvel Super Heroes vs. Street Fighter,fighting game,Capcom,,,Marvel Super Heroes vs. Street Fighter
http://www.wikidata.org/entity/Q2415700,Marvel Super Heroes vs. Street Fighter,fictional crossover,Capcom,,,Marvel Super Heroes vs. Street Fighter
http://www.wikidata.org/entity/Q2415804,Ace Combat: Assault Horizon,combat flight simulator,Bandai Namco Entertainment,Teen,,Ace Combat: Assault Horizon
http://www.wikidata.org/entity/Q2415823,Marvel vs. Capcom: Clash of Super Heroes,fighting game,Capcom,Teen,MARVEL VS. CAPCOM,Marvel vs. Capcom: Clash of Super Heroes
http://www.wikidata.org/entity/Q2415823,Marvel vs. Capcom: Clash of Super Heroes,fictional crossover,Capcom,Teen,MARVEL VS. CAPCOM,Marvel vs. Capcom: Clash of Super Heroes
http://www.wikidata.org/entity/Q2416598,Supercross 3D,racing video game,Atari,,,Supercross 3D
http://www.wikidata.org/entity/Q2417526,Leisure Suit Larry Goes Looking for Love (in Several Wrong Places),adventure game,Sierra Entertainment,,"Leisure Suit Larry Goes Looking for Love (in Several Wrong Places), LSL 2, LSL2, Leisure Suit Larry 2 - Goes Looking for Love (In Several Wrong Places)",Leisure Suit Larry Goes Looking for Love (in Several Wrong Places)
http://www.wikidata.org/entity/Q2633628,Street Fighter Alpha 3,fighting game,Capcom,,Street Fighter Zero 3,Street Fighter Alpha 3
http://www.wikidata.org/entity/Q2633663,Naruto: The Broken Bond,combat,Ubisoft,,,Naruto: The Broken Bond
http://www.wikidata.org/entity/Q2633916,The Punisher,beat 'em up,Capcom,,,The Punisher (1993 video game)
http://www.wikidata.org/entity/Q2633916,The Punisher,beat 'em up,Marvel Entertainment,,,The Punisher (1993 video game)
http://www.wikidata.org/entity/Q2633998,Spider-Man: Edge of Time,action-adventure game,"Activision Publishing, Inc.",,,Spider-Man: Edge of Time
http://www.wikidata.org/entity/Q2633998,Spider-Man: Edge of Time,fictional crossover,"Activision Publishing, Inc.",,,Spider-Man: Edge of Time
http://www.wikidata.org/entity/Q2634205,Stubbs the Zombie in Rebel Without a Pulse,action game,Aspyr,,,Stubbs the Zombie in Rebel Without a Pulse
http://www.wikidata.org/entity/Q2634403,ClayFighter,fighting game,Interplay Entertainment,Teen,,ClayFighter
http://www.wikidata.org/entity/Q2634532,Penumbra: Requiem,psychological horror,Paradox Interactive,Mature 17+,,Penumbra: Requiem
http://www.wikidata.org/entity/Q2634573,Ninja Gaiden: Dragon Sword,action-adventure game,Tecmo,Teen,"Ninja Gaiden Dragon Sword, NINJA GAIDEN Dragon Sword",Ninja Gaiden: Dragon Sword
http://www.wikidata.org/entity/Q2634600,Gumshoe,light gun shooter,Nintendo,,,Gumshoe (video game)
http://www.wikidata.org/entity/Q2634600,Gumshoe,shooter game,Nintendo,,,Gumshoe (video game)
http://www.wikidata.org/entity/Q2634628,Operation Flashpoint: Red River,tactical shooter,,Mature 17+,,Operation Flashpoint: Red River
http://www.wikidata.org/entity/Q2634792,The Misadventures of Tron Bonne,platform game,Capcom,Everyone,,The Misadventures of Tron Bonne
http://www.wikidata.org/entity/Q2634825,Troy Aikman NFL Football,sports video game,Tradewest,,,Troy Aikman NFL Football
http://www.wikidata.org/entity/Q2634932,Dynasty Warriors 6,beat 'em up,Koei,,,Dynasty Warriors 6
http://www.wikidata.org/entity/Q2634932,Dynasty Warriors 6,hack and slash,Koei,,,Dynasty Warriors 6
http://www.wikidata.org/entity/Q2634932,Dynasty Warriors 6,Beat 'Em Up,Koei,,,Dynasty Warriors 6
http://www.wikidata.org/entity/Q2635080,In the Groove,music video game,RedOctane,,,In the Groove (video game)
http://www.wikidata.org/entity/Q2635263,Soulcalibur: Broken Destiny,fighting game,Bandai Namco Entertainment,Teen,,Soulcalibur: Broken Destiny
http://www.wikidata.org/entity/Q2635486,Planet Michael,massively multiplayer online role-playing game,,,,Planet Michael
http://www.wikidata.org/entity/Q2635546,The Punisher,third-person shooter,THQ,Mature 17+,,The Punisher (2004 video game)
http://www.wikidata.org/entity/Q2635809,The Void,adventure game,Noviy Disk,,,The Void (video game)
http://www.wikidata.org/entity/Q2635988,Spider-Man: Web of Shadows,open world,"Activision Publishing, Inc.",Teen,,Spider-Man: Web of Shadows
http://www.wikidata.org/entity/Q2635988,Spider-Man: Web of Shadows,Metroidvania,"Activision Publishing, Inc.",Teen,,Spider-Man: Web of Shadows
http://www.wikidata.org/entity/Q2636097,Serious Sam 3: BFE,first-person shooter,Devolver Digital,Mature 17+,,Serious Sam 3: BFE
http://www.wikidata.org/entity/Q2636173,South Park,first-person shooter,Acclaim Entertainment,Mature 17+,,South Park (video game)
http://www.wikidata.org/entity/Q2636258,Toribash,fighting game,Nicalis,,,Toribash
http://www.wikidata.org/entity/Q2636640,WWE Raw,professional wrestling,THQ,Teen,WWF Raw,WWF Raw (2002 video game)
http://www.wikidata.org/entity/Q2636640,WWE Raw,fighting game,THQ,Teen,WWF Raw,WWF Raw (2002 video game)
http://www.wikidata.org/entity/Q2891851,Battles in Time,strategy video game,,,,Battles in Time
http://www.wikidata.org/entity/Q2891857,Battleship,turn-based strategy video game,Mindscape,,,Battleship (1993 video game)
http://www.wikidata.org/entity/Q2892548,Quantum Conundrum,puzzle video game,Square Enix,,,Quantum Conundrum
http://www.wikidata.org/entity/Q2892548,Quantum Conundrum,platform game,Square Enix,,,Quantum Conundrum
http://www.wikidata.org/entity/Q2892894,Beast Wrestler,fighting game,,,,Beast Wrestler
http://www.wikidata.org/entity/Q2127507,RaiderZ,massively multiplayer online role-playing game,Perfect World Entertainment,,,RaiderZ
http://www.wikidata.org/entity/Q2127543,Hired Guns,first-person shooter,SCE Studio Liverpool,,,Hired Guns
http://www.wikidata.org/entity/Q2127543,Hired Guns,role-playing video game,SCE Studio Liverpool,,,Hired Guns
http://www.wikidata.org/entity/Q2127932,Nelson Tethers: Puzzle Agent,adventure game,Telltale Games,,,Puzzle Agent
http://www.wikidata.org/entity/Q2127932,Nelson Tethers: Puzzle Agent,puzzle video game,Telltale Games,,,Puzzle Agent
http://www.wikidata.org/entity/Q2128100,Adventure Island 3,platform game,Hudson Soft,,,Adventure Island 3
http://www.wikidata.org/entity/Q2129223,Cyber Empires,action game,,,,Cyber Empires
http://www.wikidata.org/entity/Q2129705,CD Shoot,sports video game,,,,CD Shoot
http://www.wikidata.org/entity/Q2129938,Hostages,first-person shooter,Infogrames,,"Hostage: Rescue Mission, Operation Jupiter, Rescue: The Embassy Mission",Hostages (video game)
http://www.wikidata.org/entity/Q2129938,Hostages,action game,Infogrames,,"Hostage: Rescue Mission, Operation Jupiter, Rescue: The Embassy Mission",Hostages (video game)
http://www.wikidata.org/entity/Q2132108,Raster Blaster,action game,BudgeCo,,,Raster Blaster
http://www.wikidata.org/entity/Q2132221,Lego Island 2: The Brickster's Revenge,action-adventure game,The Lego Group,Everyone,Lego Island 2,Lego Island 2: The Brickster's Revenge
http://www.wikidata.org/entity/Q2132978,Mario vs. Donkey Kong 2: March of the Minis,puzzle video game,Nintendo,Everyone,,Mario vs. Donkey Kong 2: March of the Minis
http://www.wikidata.org/entity/Q2133728,Football Manager 2008,sports video game,Sega,Everyone,Worldwide Soccer Manager 2008,Football Manager 2008
http://www.wikidata.org/entity/Q2135136,Wario Land 3,platform game,Nintendo,Everyone,,Wario Land 3
http://www.wikidata.org/entity/Q2135136,Wario Land 3,Metroidvania,Nintendo,Everyone,,Wario Land 3
http://www.wikidata.org/entity/Q2135987,Red Faction,first-person shooter,THQ,Mature 17+,Red Faction (video game),Red Faction (video game)
http://www.wikidata.org/entity/Q2630920,DuckTales 2,platform game,Capcom,,"Duck Tales 2, Duck Tales II, Ducktales 2, Ducktales II, Disney's DuckTales 2",DuckTales 2
http://www.wikidata.org/entity/Q2631316,1378,,,,,1378 (km)
http://www.wikidata.org/entity/Q2631425,Virtua Tennis 2,sports video game,Sega,Everyone,,Virtua Tennis 2
http://www.wikidata.org/entity/Q2631793,Railroad Tycoon 3,business simulation game,Gathering of Developers,Everyone,,Railroad Tycoon 3
http://www.wikidata.org/entity/Q2631873,Falcon 4.0,combat flight simulator,MicroProse,,,Falcon 4.0
http://www.wikidata.org/entity/Q2631997,Theatre of War,strategy game,1C Company,,,Theatre of War (video game)
http://www.wikidata.org/entity/Q2631997,Theatre of War,strategy game,Battlefront.com,,,Theatre of War (video game)
http://www.wikidata.org/entity/Q2632064,Fire Emblem: Thracia 776,tactical role-playing game,Nintendo,,,Fire Emblem: Thracia 776
http://www.wikidata.org/entity/Q2632099,Another Century's Episode,action-adventure game,Banpresto,,,Another Century's Episode
http://www.wikidata.org/entity/Q2632099,Another Century's Episode,fictional crossover,Banpresto,,,Another Century's Episode
http://www.wikidata.org/entity/Q2629796,Ghost Trick: Phantom Detective,puzzle video game,Capcom,Teen,Ghost Trick,Ghost Trick: Phantom Detective
http://www.wikidata.org/entity/Q2629901,Theatrhythm Final Fantasy,music video game,Square Enix,Everyone 10+,,Theatrhythm Final Fantasy
http://www.wikidata.org/entity/Q2629908,Guilty Gear X,fighting game,Sammy Corporation,Teen,,Guilty Gear X
http://www.wikidata.org/entity/Q2629917,Guilty Gear XX,fighting game,Sammy Corporation,,,Guilty Gear X2
http://www.wikidata.org/entity/Q2630066,Colin McRae Rally 2.0,racing video game,Codemasters,Everyone,Colin McRae Rally 2,Colin McRae Rally 2.0
http://www.wikidata.org/entity/Q2630195,Phantasie III: The Wrath of Nikademus,,,,Phantasie III,Phantasie III
http://www.wikidata.org/entity/Q2630217,Guilty Gear Isuka,fighting game,Sammy Corporation,,,Guilty Gear Isuka
http://www.wikidata.org/entity/Q2630499,Nights: Journey of Dreams,action game,Sega,Everyone,NiGHTS: Journey of Dreams,Nights: Journey of Dreams
http://www.wikidata.org/entity/Q2630499,Nights: Journey of Dreams,platform game,Sega,Everyone,NiGHTS: Journey of Dreams,Nights: Journey of Dreams
http://www.wikidata.org/entity/Q2630568,Another Century's Episode: R,action-adventure game,Banpresto,,,Another Century's Episode: R
http://www.wikidata.org/entity/Q2630695,Metal Gear Acid,stealth game,Konami,Mature 17+,METAL GEAR AC!D,Metal Gear Acid
http://www.wikidata.org/entity/Q2630705,Conker: Live & Reloaded,third-person shooter,Xbox Game Studios,Mature 17+,,Conker: Live & Reloaded
http://www.wikidata.org/entity/Q2630928,Dragon Ball Z Side Story: Plan to Eradicate the Saiyans,,,,,Dragon Ball Z Side Story: Plan to Eradicate the Saiyans
http://www.wikidata.org/entity/Q2631370,Rival Schools: United By Fate,fighting game,Capcom,Teen,,Rival Schools: United by Fate
http://www.wikidata.org/entity/Q2632057,Yoshi Touch & Go,puzzle video game,Nintendo,Everyone,,Yoshi Touch & Go
http://www.wikidata.org/entity/Q2632057,Yoshi Touch & Go,platform game,Nintendo,Everyone,,Yoshi Touch & Go
http://www.wikidata.org/entity/Q2632206,Euro Truck Simulator 2,business simulation game,SCS Software,,ETS2,Euro Truck Simulator 2
http://www.wikidata.org/entity/Q2632206,Euro Truck Simulator 2,truck simulator,SCS Software,,ETS2,Euro Truck Simulator 2
http://www.wikidata.org/entity/Q2629629,Big Beach Sports,sports video game,THQ,,,Big Beach Sports
http://www.wikidata.org/entity/Q2629633,Aero the Acro-Bat 2,platform game,Sunsoft,,,Aero the Acro-Bat 2
http://www.wikidata.org/entity/Q2629796,Ghost Trick: Phantom Detective,adventure game,Capcom,Teen,Ghost Trick,Ghost Trick: Phantom Detective
http://www.wikidata.org/entity/Q2892913,Beat 'Em & Eat 'Em,adult video game,,,Philly Flasher,Beat 'Em & Eat 'Em
http://www.wikidata.org/entity/Q2892925,Beat Hazard,rhythm game,Microsoft,,,Beat Hazard
http://www.wikidata.org/entity/Q2892962,Beaterator,puzzle video game,Rockstar Games,,,Beaterator
http://www.wikidata.org/entity/Q2892962,Beaterator,music video game,Rockstar Games,,,Beaterator
http://www.wikidata.org/entity/Q2892976,Beatmania IIDX 3rd Style,music video game,Konami,,,Beatmania IIDX 3rd Style
http://www.wikidata.org/entity/Q2892978,Beatmania IIDX 4th Style,music video game,Konami,,,Beatmania IIDX 4th Style
http://www.wikidata.org/entity/Q2892982,Beatmania IIDX 5th Style,music video game,Konami,,,Beatmania IIDX 5th Style
http://www.wikidata.org/entity/Q2892985,Beatmania IIDX 6th Style,music video game,Konami,,,Beatmania IIDX 6th Style
http://www.wikidata.org/entity/Q2893330,Beauty & The Beast: Roar of the Beast,action game,Sunsoft,,,Beauty & The Beast: Roar of the Beast
http://www.wikidata.org/entity/Q2893707,Beetle Crazy Cup,racing video game,,,,Beetle Crazy Cup
http://www.wikidata.org/entity/Q2893809,Beggar Prince,role-playing video game,,,,Beggar Prince
http://www.wikidata.org/entity/Q2895529,Xonix,strategy video game,,,,Xonix
http://www.wikidata.org/entity/Q2895574,"Ben There, Dan That!",indie game,,,,"Ben There, Dan That!"
http://www.wikidata.org/entity/Q2897325,Bermuda Triangle,shoot 'em up,SNK,,,Bermuda Triangle (video game)
http://www.wikidata.org/entity/Q2900017,Bet On Soldier: Blood Sport,first-person shooter,Digital Jesters,,,Bet On Soldier: Blood Sport
http://www.wikidata.org/entity/Q2900241,James Pond in the Deathly Shallows,platform game,,,,James Pond in the Deathly Shallows
http://www.wikidata.org/entity/Q2900446,Beyblade: Super Tournament Battle,role-playing video game,Atari,Everyone,,Beyblade: Super Tournament Battle
http://www.wikidata.org/entity/Q2902111,Big Air Freestyle,racing video game,Infogrames,Teen,,Big Air Freestyle
http://www.wikidata.org/entity/Q2902137,Big Bang Beat,fighting game,AliceSoft,,Big Bang Beat -1st Impression-,Big Bang Beat
http://www.wikidata.org/entity/Q2902138,Big Bang Mini,shoot 'em up,SouthPeak Games,,,Big Bang Mini
http://www.wikidata.org/entity/Q2902310,Big Mountain 2000,sports video game,Imagineer,,Snow Speeder,Big Mountain 2000
http://www.wikidata.org/entity/Q2903387,Bill Walsh College Football '95,sports video game,EA Sports,,,Bill Walsh College Football '95
http://www.wikidata.org/entity/Q2903390,Bill Walsh College Football,sports video game,Electronic Arts,,,Bill Walsh College Football
http://www.wikidata.org/entity/Q2903811,Bimini Run,action game,,,,Bimini Run
http://www.wikidata.org/entity/Q2904000,Bio-Hazard Battle,shoot 'em up,Sega,,,Bio-Hazard Battle
http://www.wikidata.org/entity/Q2904002,Bio-ship Paladin,shoot 'em up,"UPL Co., Ltd",,,Bio-ship Paladin
http://www.wikidata.org/entity/Q2904020,Bio F.R.E.A.K.S.,fighting game,Midway Games,,,Bio F.R.E.A.K.S.
http://www.wikidata.org/entity/Q2154547,Tom Clancy's Ghost Recon Predator,tactical shooter,Ubisoft,Teen,,Tom Clancy's Ghost Recon Predator
http://www.wikidata.org/entity/Q2154560,Ripley's Believe It or Not!: The Riddle of Master Lu,adventure game,Eidos Interactive,,,Ripley's Believe It or Not!: The Riddle of Master Lu
http://www.wikidata.org/entity/Q2154888,Ristar,platform game,Sega,Everyone,,Ristar
http://www.wikidata.org/entity/Q2155150,Lightning Returns: Final Fantasy XIII,role-playing video game,Square Enix,Teen,,Lightning Returns: Final Fantasy XIII
http://www.wikidata.org/entity/Q2155150,Lightning Returns: Final Fantasy XIII,open world,Square Enix,Teen,,Lightning Returns: Final Fantasy XIII
http://www.wikidata.org/entity/Q2157222,Storm Master,turn-based strategy video game,,,,Storm Master
http://www.wikidata.org/entity/Q2157368,UDraw Pictionary,art,THQ,Everyone,,UDraw Pictionary
http://www.wikidata.org/entity/Q2157521,Fantasy Zone II: The Tears of Opa-Opa,shoot 'em up,Japan,Everyone,,Fantasy Zone II: The Tears of Opa-Opa
http://www.wikidata.org/entity/Q2157919,The Lord of the Rings: Aragorn's Quest,action-adventure game,Warner Bros. Interactive Entertainment,,,The Lord of the Rings: Aragorn's Quest
http://www.wikidata.org/entity/Q2158049,PGA Tour Golf,sports video game,Electronic Arts,,,PGA Tour Golf
http://www.wikidata.org/entity/Q2158049,PGA Tour Golf,golf video game,Electronic Arts,,,PGA Tour Golf
http://www.wikidata.org/entity/Q2159183,Pro Cycling Manager 2007,sports video game,Focus Home Interactive,,,Pro Cycling Manager 2007
http://www.wikidata.org/entity/Q2159940,Robin of the Wood,maze video game,Odin Computer Graphics,,,Robin of the Wood
http://www.wikidata.org/entity/Q2160091,Alien Storm,beat 'em up,Sega,,,Alien Storm
http://www.wikidata.org/entity/Q2160214,Aigiina no Yogen: From the Legend of Balubalouk,platform game,,,,Aighina no Yogen: From the Legend of Balubalouk
http://www.wikidata.org/entity/Q2163504,Bad Street Brawler,action game,Mindscape,,,Bad Street Brawler
http://www.wikidata.org/entity/Q2164073,UmJammer Lammy,music video game,Sony Interactive Entertainment,,,Um Jammer Lammy
http://www.wikidata.org/entity/Q2164093,Wave Race,racing video game,Nintendo,,,Wave Race
http://www.wikidata.org/entity/Q2414730,Joe & Mac,platform game,Takara,Everyone,"Caveman Ninja, Joe and Mac, Caveman Ninja: Joe & Mac",Joe & Mac
http://www.wikidata.org/entity/Q3116002,Greatest Heavyweights,boxing video game,Sega,,,Greatest Heavyweights
http://www.wikidata.org/entity/Q3116131,Greendog: The Beached Surfer Dude!,platform game,Sega,,,Greendog: The Beached Surfer Dude!
http://www.wikidata.org/entity/Q3116373,Gregory Horror Show,horror anime and manga,,,"GREGORY HORROR SHOW - THE LAST TRAIN -, GREGORY HORROR SHOW - THE SECOND GUEST -, GREGORY HORROR SHOW SOUL COLLECTOR, GREGORY HORROR SHOW THE SECOND GUEST",Gregory Horror Show
http://www.wikidata.org/entity/Q3116405,Stargate: Resistance,third-person shooter,,,,Stargate: Resistance
http://www.wikidata.org/entity/Q3116747,Grind Stormer,shoot 'em up,Tengen,,,Grind Stormer
http://www.wikidata.org/entity/Q3116778,GripShift,puzzle video game,Ubisoft,,,GripShift
http://www.wikidata.org/entity/Q3116778,GripShift,racing video game,Ubisoft,,,GripShift
http://www.wikidata.org/entity/Q3117291,Ground Zero: Texas,first-person shooter,Sony Imagesoft,,,Ground Zero: Texas
http://www.wikidata.org/entity/Q3117295,Ground Control II: Operation Exodus,real-time tactics,Vivendi,Teen,,Ground Control II: Operation Exodus
http://www.wikidata.org/entity/Q3117320,Mega Man Legends 2,action-adventure game,Capcom,Everyone,,Mega Man Legends 2
http://www.wikidata.org/entity/Q3118214,Gruntz,puzzle video game,Monolith Productions,,,Gruntz
http://www.wikidata.org/entity/Q3118448,Mall Tycoon,business simulation game,Take-Two Interactive,,,Mall Tycoon
http://www.wikidata.org/entity/Q3118833,Gubble,puzzle video game,Midas Interactive Entertainment,,,Gubble
http://www.wikidata.org/entity/Q3119249,Invasion Orion,science fiction,,,,Invasion Orion
http://www.wikidata.org/entity/Q3119249,Invasion Orion,strategy game,,,,Invasion Orion
http://www.wikidata.org/entity/Q3120412,PlayStation Move Heroes,action-adventure game,Sony Interactive Entertainment,Everyone 10+,Heroes on the Move,PlayStation Move Heroes
http://www.wikidata.org/entity/Q3120412,PlayStation Move Heroes,fictional crossover,Sony Interactive Entertainment,Everyone 10+,Heroes on the Move,PlayStation Move Heroes
http://www.wikidata.org/entity/Q3120589,Guilty Gear Judgment,beat 'em up,Majesco Entertainment,,,Guilty Gear Judgment
http://www.wikidata.org/entity/Q3120801,Gunlord,shoot 'em up,NEO XYX,,,Gunlord
http://www.wikidata.org/entity/Q3120808,Gun-Nac,shoot 'em up,Tonkin House,,,Gun-Nac
http://www.wikidata.org/entity/Q3120813,Gunbird,shoot 'em up,Psikyo,,"GUNBIRD 2, Mobile Light Force",Gunbird
http://www.wikidata.org/entity/Q3120826,Gundam 0079: The War for Earth,strategy game,"Bandai Co., Ltd.",,,Gundam 0079: The War for Earth
http://www.wikidata.org/entity/Q2914658,Godzilla 2: War of the Monsters,turn-based strategy video game,Tōhō,,,Godzilla 2: War of the Monsters
http://www.wikidata.org/entity/Q2918410,Guild Wars,action role-playing game,NCsoft,Teen,,Guild Wars (video game)
http://www.wikidata.org/entity/Q3133955,Hercules: The Legendary Journeys,action-adventure game,Titus Software,,,Hercules: The Legendary Journeys (video game)
http://www.wikidata.org/entity/Q3134227,Hermie Hopperhead: Scrap Panic,platform game,Hudson Soft,,,Hermie Hopperhead: Scrap Panic
http://www.wikidata.org/entity/Q3135068,Hexplore,role-playing video game,Infogrames,,,Hexplore
http://www.wikidata.org/entity/Q3135322,Higanjima,horror film,,,,Higanjima
http://www.wikidata.org/entity/Q3135322,Higanjima,seinen,,,,Higanjima
http://www.wikidata.org/entity/Q3135322,Higanjima,horror anime and manga,,,,Higanjima
http://www.wikidata.org/entity/Q3135815,Sid Meier's Gettysburg!,real-time tactics,Electronic Arts,,,Sid Meier's Gettysburg!
http://www.wikidata.org/entity/Q3136290,Puchi Carat,puzzle video game,,,,Puchi Carat
http://www.wikidata.org/entity/Q3136474,Time Gate: Knight's Chase,action-adventure game,Infogrames,,,Time Gate: Knight's Chase
