id,idLabel,genreLabel,publisherLabel,esrbLabel,idAltLabel,name,article
http://www.wikidata.org/entity/Q1366809,Escape Velocity,role-playing video game,Ambrosia Software,,,Escape Velocity (video game),https://en.wikipedia.org/wiki/Escape_Velocity_(video_game)
http://www.wikidata.org/entity/Q1367130,Klonoa,platform game,Bandai Namco Amusement,,,Klonoa,https://en.wikipedia.org/wiki/Klonoa
http://www.wikidata.org/entity/Q1371583,Puyo Puyo,puzzle video game,Compile,,,Puyo Puyo,https://en.wikipedia.org/wiki/Puyo_Puyo
http://www.wikidata.org/entity/Q2227411,Sly Cooper,platform game,Sony Interactive Entertainment,,,Sly Cooper,https://en.wikipedia.org/wiki/Sly_Cooper
http://www.wikidata.org/entity/Q2248626,Namco Museum,video game compilation,Bandai Namco Amusement,,,Namco Museum,https://en.wikipedia.org/wiki/Namco_Museum
http://www.wikidata.org/entity/Q2248626,Namco Museum,video game compilation,Bandai Namco Entertainment,,,Namco Museum,https://en.wikipedia.org/wiki/Namco_Museum
http://www.wikidata.org/entity/Q2255625,Syphon Filter,action-adventure game,,,,Syphon Filter,https://en.wikipedia.org/wiki/Syphon_Filter
http://www.wikidata.org/entity/Q2255625,Syphon Filter,third-person shooter,,,,Syphon Filter,https://en.wikipedia.org/wiki/Syphon_Filter
http://www.wikidata.org/entity/Q2267429,Alien Breed,shoot 'em up,Steam,,,Alien Breed,https://en.wikipedia.org/wiki/Alien_Breed
http://www.wikidata.org/entity/Q2267429,Alien Breed,shoot 'em up,Team17,,,Alien Breed,https://en.wikipedia.org/wiki/Alien_Breed
http://www.wikidata.org/entity/Q2267429,Alien Breed,shoot 'em up,Ocean Software,,,Alien Breed,https://en.wikipedia.org/wiki/Alien_Breed
http://www.wikidata.org/entity/Q2296879,Wizardry,role-playing video game,Sir-Tech,,,Wizardry,https://en.wikipedia.org/wiki/Wizardry
http://www.wikidata.org/entity/Q2303375,Petz,virtual petting simulator,,,,Petz,https://en.wikipedia.org/wiki/Petz
http://www.wikidata.org/entity/Q2303554,Star Ocean,action role-playing game,Square Enix,,STAR OCEAN series,Star Ocean,https://en.wikipedia.org/wiki/Star_Ocean
http://www.wikidata.org/entity/Q2306212,World Heroes,fighting game,,,,World Heroes,https://en.wikipedia.org/wiki/World_Heroes
http://www.wikidata.org/entity/Q2323659,Rock Band,rhythm game,,,,Rock Band,https://en.wikipedia.org/wiki/Rock_Band
http://www.wikidata.org/entity/Q2332194,Star Wraith,,,,,Star Wraith (video game series),https://en.wikipedia.org/wiki/Star_Wraith_(video_game_series)
http://www.wikidata.org/entity/Q2351236,Call of Juarez,Western film,Ubisoft,,,Call of Juarez,https://en.wikipedia.org/wiki/Call_of_Juarez
http://www.wikidata.org/entity/Q2351236,Call of Juarez,first-person shooter,Ubisoft,,,Call of Juarez,https://en.wikipedia.org/wiki/Call_of_Juarez
http://www.wikidata.org/entity/Q2351439,Jazz Jackrabbit,,,,,Jazz Jackrabbit,https://en.wikipedia.org/wiki/Jazz_Jackrabbit
http://www.wikidata.org/entity/Q2402918,Killzone,first-person shooter,Sony Interactive Entertainment,,,Killzone,https://en.wikipedia.org/wiki/Killzone
http://www.wikidata.org/entity/Q2410495,Shadow Hearts series,role-playing video game,,,,Shadow Hearts,https://en.wikipedia.org/wiki/Shadow_Hearts
http://www.wikidata.org/entity/Q2415274,Virtua Fighter,fighting game,Sega,,,Virtua Fighter,https://en.wikipedia.org/wiki/Virtua_Fighter
http://www.wikidata.org/entity/Q2415783,Guilty Gear,fighting game,,,,Guilty Gear,https://en.wikipedia.org/wiki/Guilty_Gear
http://www.wikidata.org/entity/Q2422517,Bit.Trip,music video game,,,BIT.TRIP,Bit.Trip,https://en.wikipedia.org/wiki/Bit.Trip
http://www.wikidata.org/entity/Q2432457,KKnD series,,,,,KKnD (series),https://en.wikipedia.org/wiki/KKnD_(series)
http://www.wikidata.org/entity/Q2452137,Gunpey,puzzle video game,Bandai Namco Entertainment,,GUNPEY EX,Gunpey,https://en.wikipedia.org/wiki/Gunpey
http://www.wikidata.org/entity/Q2452137,Gunpey,music video game,Bandai Namco Entertainment,,GUNPEY EX,Gunpey,https://en.wikipedia.org/wiki/Gunpey
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,role-playing game,Deep Silver,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,first-person shooter,Deep Silver,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
